Speaker_1,Speaker_2,Speaker_1_Time_Sec,Speaker_2_Time_Sec,Matched_Phrase,Time_Delta_Sec,Distance_Feet,Distance_Meters
Max,Kush,377.0,383.045,times yes i stopped,6.045,6802.62,2073.43
Max,Kush,378.0,383.34,yes i stopped recording,5.34,6009.26,1831.62
Max,Kush,380.0,385.82,i stopped recording by,5.82,6549.42,1996.26
Max,Alicia,380.0,373.0,i stopped recording by,7.0,7877.31,2401.0
Max,Kush,380.286,386.02,stopped recording by the,5.7343,6452.96,1966.86
Max,Alicia,380.286,373.25,stopped recording by the,7.0357,7917.5,2413.25
Max,Kush,382.0,389.54,what did you think,7.54,8484.99,2586.22
Max,Alicia,382.0,376.0,what did you think,6.0,6751.98,2058.0
Max,Alicia,385.0,378.5,good its mainly your,6.5,7314.64,2229.5
Max,Kush,386.0,392.82,its mainly your opinion,6.82,7674.75,2339.26
Max,Alicia,386.0,379.0,its mainly your opinion,7.0,7877.31,2401.0
Max,Kush,386.5,393.047,mainly your opinion that,6.5467,7367.16,2245.51
Max,Riad,408.5,426.783,class were going to,18.2829,20574.25,6271.02
Max,Riad,408.667,426.997,were going to be,18.3305,20627.83,6287.35
Max,Riad,408.833,427.211,going to be going,18.3781,20681.42,6303.69
Max,Riad,409.0,427.426,to be going over,18.4257,20735.01,6320.02
Max,Riad,409.167,427.64,be going over the,18.4733,20788.6,6336.35
Max,Riad,409.333,427.854,going over the abcs,18.521,20842.18,6352.69
Max,Riad,409.5,428.069,over the abcs again,18.5686,20895.77,6369.02
Max,Riad,409.667,428.283,the abcs again today,18.6162,20949.36,6385.35
Max,Riad,409.833,428.497,abcs again today are,18.6638,21002.94,6401.69
Max,Riad,410.0,428.711,again today are you,18.7114,21056.53,6418.02
Max,Riad,411.0,428.926,today are you guys,17.9257,20172.34,6148.52
Max,Riad,412.0,429.14,are you guys ready,17.14,19288.16,5879.02
Max,Riad,416.154,433.48,im going to be,17.3262,19497.64,5942.87
Max,Riad,416.308,433.63,going to be writing,17.3223,19493.31,5941.55
Max,Riad,416.462,433.78,to be writing on,17.3185,19488.98,5940.23
Max,Riad,416.615,433.93,be writing on the,17.3146,19484.66,5938.91
Max,Riad,416.769,434.08,writing on the board,17.3108,19480.33,5937.59
Max,Riad,416.923,434.23,on the board and,17.3069,19476.0,5936.27
Max,Riad,417.077,434.38,the board and as,17.3031,19471.67,5934.96
Max,Riad,417.231,434.53,board and as i,17.2992,19467.34,5933.64
Max,Riad,417.385,434.68,and as i write,17.2954,19463.02,5932.32
Max,Riad,417.538,434.83,as i write i,17.2915,19458.69,5931.0
Max,Riad,417.692,434.98,i write i want,17.2877,19454.36,5929.68
Max,Riad,417.846,435.13,write i want you,17.2838,19450.03,5928.36
Max,Riad,418.0,435.28,i want you guys,17.28,19445.7,5927.04
Max,Riad,418.2,435.43,want you guys to,17.23,19389.44,5909.89
Max,Riad,418.4,435.58,you guys to list,17.18,19333.17,5892.74
Max,Riad,418.6,435.73,guys to list out,17.13,19276.9,5875.59
Max,Riad,418.8,435.88,to list out each,17.08,19220.64,5858.44
Max,Riad,419.0,436.03,list out each letter,17.03,19164.37,5841.29
Max,Riad,419.2,436.18,out each letter okay,16.98,19108.1,5824.14
Max,Riad,428.0,445.18,i only hear one,17.18,19333.17,5892.74
Max,Riad,428.2,445.38,only hear one person,17.18,19333.17,5892.74
Max,Riad,428.4,445.58,hear one person you,17.18,19333.17,5892.74
Max,Riad,438.2,456.513,perfect perfect okay now,18.3133,20608.54,6281.47
Max,Riad,438.4,456.847,perfect okay now which,18.4467,20758.59,6327.21
Max,Riad,438.6,457.18,okay now which one,18.58,20908.63,6372.94
Max,Riad,438.8,457.466,now which one is,18.6657,21005.09,6402.34
Max,Riad,439.0,457.751,which one is this,18.7514,21101.55,6431.74
Max,Riad,439.2,458.037,one is this one,18.8371,21198.0,6461.14
Max,Riad,439.4,458.323,is this one f,18.9229,21294.46,6490.54
Max,Riad,439.6,458.609,this one f i,19.0086,21390.92,6519.94
Max,Riad,439.8,458.894,one f i think,19.0943,21487.37,6549.34
Max,Riad,448.0,466.466,why do you think,18.4657,20780.02,6333.74
Max,Riad,448.333,466.751,do you think its,18.4181,20726.44,6317.41
Max,Riad,448.667,467.037,you think its f,18.3705,20672.85,6301.07
Max,Riad,449.0,467.323,think its f because,18.3229,20619.26,6284.74
Max,Riad,449.333,467.609,its f because i,18.2752,20565.67,6268.41
Max,Riad,449.667,467.894,f because i dont,18.2276,20512.09,6252.07
Max,Riad,450.0,468.18,because i dont really,18.18,20458.5,6235.74
Max,Riad,450.4,468.58,i dont really know,18.18,20458.5,6235.74
Max,Riad,452.0,470.565,okay so every single,18.5646,20891.32,6367.66
Max,Riad,452.667,470.949,so every single time,18.2826,20573.92,6270.92
Max,Riad,453.333,471.334,every single time it,18.0005,20256.52,6174.18
Max,Riad,454.0,471.718,single time it comes,17.7185,19939.12,6077.43
Max,Riad,454.333,472.103,time it comes d,17.7697,19996.83,6095.02
Max,Riad,454.667,472.488,it comes d e,17.821,20054.53,6112.61
Max,Riad,455.0,472.872,comes d e and,17.8723,20112.24,6130.2
Max,Riad,455.333,473.257,d e and then,17.9236,20169.95,6147.79
Max,Riad,455.667,473.642,e and then f,17.9749,20227.66,6165.38
Max,Riad,469.143,487.18,about the abcs yeah,18.0371,20297.74,6186.74
Max,Riad,472.0,490.18,can you tell me,18.18,20458.5,6235.74
Max,Riad,472.154,490.323,you tell me what,18.169,20446.13,6231.97
Max,Riad,472.308,490.466,tell me what you,18.158,20433.77,6228.2
Max,Riad,472.462,490.609,me what you learned,18.147,20421.4,6224.43
Max,Riad,473.231,491.22,can you share with,17.9892,20243.82,6170.31
Max,Riad,473.385,491.62,you share with me,18.2354,20520.83,6254.74
Max,Riad,473.538,492.02,share with me i,18.4815,20797.83,6339.17
Max,Riad,473.692,492.42,with me i learned,18.7277,21074.83,6423.6
Max,Riad,473.846,492.82,me i learned five,18.9738,21351.84,6508.03
Max,Riad,474.0,493.22,i learned five or,19.22,21628.84,6592.46
Max,Riad,475.0,493.791,learned five or six,18.7914,21146.56,6445.46
Max,Riad,476.0,494.363,five or six different,18.3629,20664.27,6298.46
Max,Riad,476.4,494.934,or six different letters,18.5343,20857.19,6357.26
Max,Riad,482.0,497.22,this is a thats,15.22,17127.52,5220.46
Max,Riad,482.667,498.887,is a thats a,16.22,18252.85,5563.46
Max,Riad,494.0,510.664,put your stuff away,16.6644,18753.0,5715.9
Max,Riad,494.222,511.109,your stuff away in,16.8867,19003.07,5792.13
Max,Riad,494.444,511.553,stuff away in the,17.1089,19253.15,5868.35
Max,Riad,494.667,511.998,away in the next,17.3311,19503.22,5944.57
Max,Riad,494.889,512.442,in the next five,17.5533,19753.29,6020.79
Max,Riad,495.111,512.887,the next five minutes,17.7756,20003.37,6097.02
Max,Riad,495.333,513.331,next five minutes so,17.9978,20253.44,6173.24
Max,Riad,495.556,513.776,five minutes so that,18.22,20503.51,6249.46
Max,Riad,508.0,524.26,im learning what a,16.26,18297.87,5577.18
Max,Riad,508.2,524.76,learning what a looks,16.56,18635.46,5680.08
Max,Riad,508.4,525.26,what a looks like,16.86,18973.06,5782.98
Max,Riad,520.0,538.26,make sure youre talking,18.26,20548.53,6263.18
Max,Riad,520.333,538.56,sure youre talking to,18.2267,20511.01,6251.75
Max,Riad,520.667,538.86,youre talking to someone,18.1933,20473.5,6240.31
Max,Riad,526.0,545.3,mr teacher can you,19.3,21718.87,6619.9
Max,Riad,527.0,545.675,teacher can you teach,18.675,21015.54,6405.52
Max,Riad,528.0,546.05,can you teach me,18.05,20312.21,6191.15
Max,Riad,528.333,546.425,you teach me the,18.0917,20359.1,6205.44
Max,Riad,528.667,546.8,teach me the abcs,18.1333,20405.98,6219.73
Max,Riad,530.571,548.967,there yeah yeah for,18.3952,20700.71,6309.57
Max,Riad,530.857,549.3,yeah yeah for sure,18.4429,20754.3,6325.9
Max,Riad,531.143,549.55,yeah for sure i,18.4071,20714.11,6313.65
Max,Riad,531.429,549.8,for sure i can,18.3714,20673.92,6301.4
Max,Riad,531.714,550.05,sure i can teach,18.3357,20633.73,6289.15
Max,Riad,532.0,550.3,i can teach you,18.3,20593.54,6276.9
Max,Riad,532.286,550.467,can teach you the,18.181,20459.57,6236.07
Max,Riad,532.571,550.633,teach you the abcs,18.0619,20325.6,6195.23
Max,Riad,532.857,550.8,you the abcs so,17.9429,20191.64,6154.4
Max,Riad,533.143,550.967,the abcs so just,17.8238,20057.67,6113.57
Max,Riad,533.429,551.133,abcs so just like,17.7048,19923.7,6072.73
Max,Riad,533.714,551.3,so just like we,17.5857,19789.73,6031.9
Max,Riad,534.0,551.567,just like we did,17.5667,19768.3,6025.37
Max,Riad,534.286,551.833,like we did the,17.5476,19746.86,6018.83
Max,Riad,534.571,552.1,we did the other,17.5286,19725.43,6012.3
Max,Riad,534.857,552.367,did the other day,17.5095,19703.99,6005.77
Max,Riad,535.143,552.633,the other day i,17.4905,19682.56,5999.23
Max,Riad,535.429,552.9,other day i think,17.4714,19661.12,5992.7
Max,Riad,535.714,553.167,day i think you,17.4524,19639.69,5986.17
Max,Riad,536.0,553.433,i think you were,17.4333,19618.25,5979.63
Max,Riad,536.2,553.7,think you were absent,17.5,19693.27,6002.5
Max,Riad,536.4,553.967,you were absent that,17.5667,19768.3,6025.37
Max,Riad,536.6,554.233,were absent that day,17.6333,19843.32,6048.23
Max,Riad,536.8,554.5,absent that day i,17.7,19918.34,6071.1
Max,Riad,537.0,554.767,that day i was,17.7667,19993.36,6093.97
Max,Riad,537.2,555.033,day i was absent,17.8333,20068.38,6116.83
Max,Riad,537.4,555.3,i was absent were,17.9,20143.41,6139.7
Max,Riad,537.6,555.633,was absent were you,18.0333,20293.45,6185.43
Max,Riad,537.8,555.967,absent were you okay,18.1667,20443.49,6231.17
Max,Riad,538.0,556.3,were you okay i,18.3,20593.54,6276.9
Max,Riad,538.333,556.633,you okay i was,18.3,20593.54,6276.9
Max,Riad,538.667,556.967,okay i was coloring,18.3,20593.54,6276.9
Max,Riad,539.0,557.3,i was coloring oh,18.3,20593.54,6276.9
Max,Riad,539.333,557.633,was coloring oh okay,18.3,20593.54,6276.9
Max,Riad,539.667,557.967,coloring oh okay okay,18.3,20593.54,6276.9
Max,Riad,540.0,558.3,oh okay okay okay,18.3,20593.54,6276.9
Max,Riad,540.667,558.967,okay okay okay yeah,18.3,20593.54,6276.9
Max,Riad,541.333,559.633,okay okay yeah we,18.3,20593.54,6276.9
Max,Riad,542.0,560.3,okay yeah we can,18.3,20593.54,6276.9
Max,Riad,543.0,560.675,yeah we can go,17.675,19890.21,6062.52
Max,Riad,544.0,561.05,we can go over,17.05,19186.88,5848.15
Max,Riad,544.286,561.425,can go over the,17.1393,19287.35,5878.77
Max,Riad,544.571,561.8,go over the abcs,17.2286,19387.83,5909.4
Max,Riad,544.857,562.175,over the abcs so,17.3179,19488.3,5940.02
Max,Riad,546.0,564.5,what do you know,18.5,20818.6,6345.5
Max,Riad,546.333,564.8,do you know up,18.4667,20781.09,6334.07
Max,Riad,546.667,565.1,you know up to,18.4333,20743.58,6322.63
Max,Riad,547.0,565.4,know up to a,18.4,20706.07,6311.2
Max,Riad,547.333,565.7,up to a okay,18.3667,20668.56,6299.77
Max,Riad,547.667,566.0,to a okay so,18.3333,20631.05,6288.33
Max,Riad,548.0,566.3,a okay so when,18.3,20593.54,6276.9
Max,Riad,550.0,567.3,okay so when we,17.3,19468.21,5933.9
Max,Riad,552.0,568.34,so when we get,16.34,18387.89,5604.62
Max,Riad,552.333,568.84,when we get to,16.5067,18575.45,5661.79
Max,Riad,552.667,569.34,we get to a,16.6733,18763.0,5718.95
Max,Riad,553.667,572.84,a why dont you,19.1733,21576.33,6576.45
Max,Riad,554.0,573.34,why dont you like,19.34,21763.88,6633.62
Max,Riad,554.4,573.54,dont you like a,19.14,21538.82,6565.02
Max,Riad,556.0,575.007,b i thought you,19.0067,21388.77,6519.29
Max,Riad,558.0,575.34,i thought you said,17.34,19513.22,5947.62
Max,Riad,558.25,575.59,thought you said you,17.34,19513.22,5947.62
Max,Riad,558.5,575.84,you said you didnt,17.34,19513.22,5947.62
Max,Riad,558.75,576.09,said you didnt know,17.34,19513.22,5947.62
Max,Riad,559.0,576.34,you didnt know b,17.34,19513.22,5947.62
Max,Riad,562.0,580.34,what comes after w,18.34,20638.55,6290.62
Max,Riad,562.667,581.09,comes after w x,18.4233,20732.33,6319.2
Max,Riad,563.333,581.84,after w x and,18.5067,20826.11,6347.79
Max,Riad,564.0,582.59,w x and whats,18.59,20919.88,6376.37
Max,Riad,566.0,583.34,x and whats before,17.34,19513.22,5947.62
Max,Riad,566.4,584.34,and whats before w,17.94,20188.42,6153.42
Max,Riad,568.0,585.626,hey how do you,17.6257,19834.75,6045.62
Max,Riad,568.333,585.911,how do you know,17.5781,19781.16,6029.29
Max,Riad,568.667,586.197,do you know that,17.5305,19727.57,6012.95
Max,Riad,569.0,586.483,you know that i,17.4829,19673.98,5996.62
Max,Riad,569.333,586.769,know that i dont,17.4352,19620.4,5980.29
Max,Riad,569.667,587.054,that i dont i,17.3876,19566.81,5963.95
Max,Riad,570.0,587.34,i dont i know,17.34,19513.22,5947.62
Max,Riad,571.0,587.84,dont i know a,16.84,18950.56,5776.12
Max,Riad,576.0,593.715,what comes before w,17.715,19935.22,6076.25
Max,Riad,576.286,594.09,comes before w is,17.8043,20035.7,6106.87
Max,Riad,576.571,594.465,before w is actually,17.8936,20136.17,6137.5
Max,Riad,628.0,621.34,how do you know,6.66,7494.7,2284.38
Max,Kush,628.0,628.78,how do you know,0.78,877.76,267.54
Max,Alicia,628.0,620.491,how do you know,7.5086,8449.62,2575.44
Max,Alicia,628.0,621.92,how do you know,6.08,6842.01,2085.44
Max,Riad,628.4,621.74,do you know that,6.66,7494.7,2284.38
Max,Kush,628.4,629.14,do you know that,0.74,832.74,253.82
Max,Alicia,628.4,620.777,do you know that,7.6229,8578.23,2614.64
Max,Alicia,628.4,622.42,do you know that,5.98,6729.47,2051.14
Max,Kush,628.8,629.5,you know that i,0.7,787.73,240.1
Max,Alicia,628.8,622.92,you know that i,5.88,6616.94,2016.84
Max,Riad,702.0,719.5,max you lied to,17.5,19693.27,6002.5
Max,Riad,702.4,719.9,you lied to me,17.5,19693.27,6002.5
Max,Riad,702.8,720.3,lied to me this,17.5,19693.27,6002.5
Max,Riad,703.2,720.7,to me this one,17.5,19693.27,6002.5
Max,Riad,703.6,721.1,me this one was,17.5,19693.27,6002.5
Max,Riad,704.0,721.5,this one was not,17.5,19693.27,6002.5
Max,Riad,704.4,721.9,one was not a,17.5,19693.27,6002.5
Max,Riad,704.8,722.3,was not a this,17.5,19693.27,6002.5
Max,Riad,705.2,722.7,not a this one,17.5,19693.27,6002.5
Max,Riad,705.6,723.1,a this one was,17.5,19693.27,6002.5
Max,Riad,706.0,723.5,this one was s,17.5,19693.27,6002.5
Max,Riad,708.0,726.5,he didnt even share,18.5,20818.6,6345.5
Max,Riad,708.25,726.75,didnt even share his,18.5,20818.6,6345.5
Max,Riad,708.5,727.0,even share his markers,18.5,20818.6,6345.5
Max,Riad,708.75,727.25,share his markers with,18.5,20818.6,6345.5
Max,Riad,709.0,727.5,his markers with me,18.5,20818.6,6345.5
Max,Riad,709.25,727.75,markers with me he,18.5,20818.6,6345.5
Max,Riad,709.5,728.0,with me he said,18.5,20818.6,6345.5
Max,Riad,709.75,728.25,me he said i,18.5,20818.6,6345.5
Max,Riad,710.0,728.5,he said i had,18.5,20818.6,6345.5
Max,Riad,710.333,728.833,said i had bad,18.5,20818.6,6345.5
Max,Riad,710.667,729.167,i had bad taste,18.5,20818.6,6345.5
Max,Riad,730.0,736.5,so now were just,6.5,7314.64,2229.5
Max,Riad,730.286,736.786,now were just 12,6.5,7314.64,2229.5
Max,Riad,730.571,737.071,were just 12 feet,6.5,7314.64,2229.5
Max,Riad,730.857,737.357,just 12 feet apart,6.5,7314.64,2229.5
Max,Riad,731.143,737.643,12 feet apart well,6.5,7314.64,2229.5
Max,Riad,731.429,737.929,feet apart well only,6.5,7314.64,2229.5
Max,Riad,731.714,738.214,apart well only be,6.5,7314.64,2229.5
Max,Riad,732.0,738.5,well only be in,6.5,7314.64,2229.5
Max,Riad,732.25,738.833,only be in the,6.5833,7408.42,2258.08
Max,Riad,735.5,741.54,okay were going to,6.04,6796.99,2071.72
Max,Riad,736.0,742.54,were going to be,6.54,7359.66,2243.22
Max,Riad,736.5,743.04,going to be okay,6.54,7359.66,2243.22
Max,Riad,737.0,743.54,to be okay wait,6.54,7359.66,2243.22
Max,Riad,739.333,745.04,wait how do we,5.7067,6421.88,1957.39
Max,Riad,740.0,745.54,how do we want,5.54,6234.33,1900.22
Max,Riad,740.25,745.79,do we want to,5.54,6234.33,1900.22
Max,Riad,740.5,746.04,we want to do,5.54,6234.33,1900.22
Max,Riad,740.75,746.29,want to do this,5.54,6234.33,1900.22
Max,Riad,743.0,748.54,talk to each other,5.54,6234.33,1900.22
Max,Riad,744.0,750.54,make sure were facing,6.54,7359.66,2243.22
Max,Riad,744.333,750.707,sure were facing each,6.3733,7172.1,2186.05
Max,Riad,744.667,750.873,were facing each other,6.2067,6984.55,2128.89
Max,Riad,745.0,751.04,facing each other well,6.04,6796.99,2071.72
Max,Riad,745.333,751.207,each other well i,5.8733,6609.44,2014.55
Max,Riad,745.667,751.373,other well i was,5.7067,6421.88,1957.39
Max,Riad,746.0,751.54,well i was doing,5.54,6234.33,1900.22
Max,Riad,746.25,751.79,i was doing the,5.54,6234.33,1900.22
Max,Riad,746.5,752.04,was doing the whole,5.54,6234.33,1900.22
Max,Riad,746.75,752.29,doing the whole classroom,5.54,6234.33,1900.22
Max,Riad,747.0,752.54,the whole classroom thing,5.54,6234.33,1900.22
Max,Riad,747.25,752.79,whole classroom thing like,5.54,6234.33,1900.22
Max,Riad,747.5,753.04,classroom thing like hey,5.54,6234.33,1900.22
Max,Riad,747.75,753.29,thing like hey class,5.54,6234.33,1900.22
Max,Riad,750.0,755.54,he wrote that down,5.54,6234.33,1900.22
Max,Riad,754.0,760.54,thank you we can,6.54,7359.66,2243.22
Max,Riad,755.0,761.04,you we can do,6.04,6796.99,2071.72
Max,Riad,756.0,761.54,we can do the,5.54,6234.33,1900.22
Max,Riad,756.286,761.826,can do the whole,5.54,6234.33,1900.22
Max,Riad,756.571,762.111,do the whole class,5.54,6234.33,1900.22
Max,Riad,756.857,762.397,the whole class again,5.54,6234.33,1900.22
Max,Riad,757.143,762.683,whole class again i,5.54,6234.33,1900.22
Max,Riad,757.429,762.969,class again i think,5.54,6234.33,1900.22
Max,Riad,757.714,763.254,again i think its,5.54,6234.33,1900.22
Max,Riad,760.0,765.54,lets do two minutes,5.54,6234.33,1900.22
Max,Riad,760.286,765.826,do two minutes of,5.54,6234.33,1900.22
Max,Riad,760.571,766.111,two minutes of whole,5.54,6234.33,1900.22
Max,Riad,760.857,766.397,minutes of whole class,5.54,6234.33,1900.22
Max,Riad,761.143,766.683,of whole class where,5.54,6234.33,1900.22
Max,Riad,761.429,766.969,whole class where were,5.54,6234.33,1900.22
Max,Riad,761.714,767.254,class where were all,5.54,6234.33,1900.22
Max,Riad,762.0,767.54,where were all just,5.54,6234.33,1900.22
Max,Riad,762.286,767.826,were all just yelling,5.54,6234.33,1900.22
Max,Riad,762.571,768.111,all just yelling at,5.54,6234.33,1900.22
Max,Riad,762.857,768.397,just yelling at you,5.54,6234.33,1900.22
Max,Riad,763.143,768.683,yelling at you lets,5.54,6234.33,1900.22
Max,Riad,763.429,768.969,at you lets all,5.54,6234.33,1900.22
Max,Riad,763.714,769.254,you lets all face,5.54,6234.33,1900.22
Max,Riad,768.0,775.58,i dont want to,7.58,8530.0,2599.94
Max,Riad,768.333,775.747,dont want to do,7.4133,8342.45,2542.77
Max,Riad,768.667,775.913,want to do letters,7.2467,8154.89,2485.61
Max,Riad,769.0,776.08,to do letters lets,7.08,7967.34,2428.44
Max,Riad,769.333,776.247,do letters lets do,6.9133,7779.78,2371.27
Max,Riad,769.667,776.413,letters lets do something,6.7467,7592.23,2314.11
Max,Riad,770.0,776.58,lets do something else,6.58,7404.67,2256.94
Max,Riad,770.5,776.83,do something else lets,6.33,7123.34,2171.19
Max,Riad,771.0,777.08,something else lets do,6.08,6842.01,2085.44
Max,Riad,771.5,777.33,else lets do numbers,5.83,6560.67,1999.69
Max,Riad,772.0,779.58,lets do numbers wait,7.58,8530.0,2599.94
Max,Riad,772.667,779.913,do numbers wait ill,7.2467,8154.89,2485.61
Max,Riad,773.333,780.247,numbers wait ill start,6.9133,7779.78,2371.27
Max,Riad,774.0,780.58,wait ill start doing,6.58,7404.67,2256.94
Max,Riad,774.286,780.955,ill start doing fucking,6.6693,7505.15,2287.56
Max,Riad,774.571,781.33,start doing fucking fouryear,6.7586,7605.62,2318.19
Max,Riad,778.0,784.913,were recording by the,6.9133,7779.78,2371.27
Max,Riad,778.4,785.247,recording by the way,6.8467,7704.76,2348.41
Max,Riad,778.8,785.58,by the way i,6.78,7629.74,2325.54
Max,Riad,779.2,785.913,the way i know,6.7133,7554.72,2302.67
Max,Riad,780.0,787.08,i know its fine,7.08,7967.34,2428.44
Max,Riad,788.286,795.08,wait make sure youre,6.7943,7645.81,2330.44
Max,Riad,788.571,795.58,make sure youre facing,7.0086,7886.96,2403.94
Max,Riad,788.857,795.78,sure youre facing us,6.9229,7790.5,2374.54
Max,Riad,796.0,799.58,okay class today were,3.58,4028.68,1227.94
Max,Riad,796.222,799.853,class today were actually,3.6305,4085.52,1245.26
Max,Riad,796.444,800.125,today were actually going,3.681,4142.35,1262.59
Max,Riad,796.667,800.398,were actually going to,3.7315,4199.19,1279.91
