Speaker_1,Speaker_2,Speaker_1_Time_Sec,Speaker_2_Time_Sec,Raw_Time_Diff_Sec,Matched_Phrase,Estimated_Distance_Ft,Estimated_Distance_M
Max,Riad,763.714,769.254,5.54,you lets all face,6234.33,1900.22
Max,Riad,768.0,775.58,7.58,i dont want to,8530.0,2599.94
Max,Kush,768.0,829.574,61.5743,i dont want to,69291.39,21119.98
Max,Alicia,768.0,821.494,53.4943,i dont want to,60198.72,18348.54
Max,Riad,768.333,775.747,7.4133,dont want to do,8342.45,2542.77
Max,Kush,768.333,829.729,61.3952,dont want to do,69089.9,21058.57
Max,Alicia,768.333,821.709,53.3752,dont want to do,60064.76,18307.71
Max,Riad,768.667,775.913,7.2467,want to do letters,8154.89,2485.61
Max,Kush,768.667,829.883,61.2162,want to do letters,68888.42,20997.15
Max,Alicia,768.667,821.923,53.2562,want to do letters,59930.79,18266.87
Max,Riad,769.0,776.08,7.08,to do letters lets,7967.34,2428.44
Max,Kush,769.0,830.037,61.0371,to do letters lets,68686.93,20935.74
Max,Alicia,769.0,822.137,53.1371,to do letters lets,59796.82,18226.04
Max,Riad,769.333,776.247,6.9133,do letters lets do,7779.78,2371.27
Max,Kush,769.333,830.191,60.8581,do letters lets do,68485.44,20874.33
Max,Alicia,769.333,822.351,53.0181,do letters lets do,59662.85,18185.21
Max,Riad,769.667,776.413,6.7467,letters lets do something,7592.23,2314.11
Max,Kush,769.667,830.346,60.679,letters lets do something,68283.95,20812.91
Max,Alicia,769.667,822.566,52.899,letters lets do something,59528.89,18144.37
Max,Riad,770.0,776.58,6.58,lets do something else,7404.67,2256.94
Max,Kush,770.0,830.5,60.5,lets do something else,68082.46,20751.5
Max,Alicia,770.0,822.78,52.78,lets do something else,59394.92,18103.54
Max,Riad,770.5,776.83,6.33,do something else lets,7123.34,2171.19
Max,Kush,770.5,830.79,60.29,do something else lets,67846.15,20679.47
Max,Alicia,770.5,823.03,52.53,do something else lets,59113.58,18017.79
Max,Riad,771.0,777.08,6.08,something else lets do,6842.01,2085.44
Max,Kush,771.0,831.08,60.08,something else lets do,67609.83,20607.44
Max,Alicia,771.0,823.28,52.28,something else lets do,58832.25,17932.04
Max,Riad,771.5,777.33,5.83,else lets do numbers,6560.67,1999.69
Max,Kush,771.5,831.37,59.87,else lets do numbers,67373.51,20535.41
Max,Alicia,771.5,823.53,52.03,else lets do numbers,58550.92,17846.29
Max,Riad,772.0,779.58,7.58,lets do numbers wait,8530.0,2599.94
Max,Kush,772.0,833.26,61.26,lets do numbers wait,68937.72,21012.18
Max,Riad,772.667,779.913,7.2467,do numbers wait ill,8154.89,2485.61
Max,Kush,772.667,833.74,61.0733,do numbers wait ill,68727.65,20948.15
Max,Riad,773.333,780.247,6.9133,numbers wait ill start,7779.78,2371.27
Max,Kush,773.333,834.22,60.8867,numbers wait ill start,68517.59,20884.13
Max,Alicia,773.333,825.905,52.5717,numbers wait ill start,59160.47,18032.08
Max,Riad,774.0,780.58,6.58,wait ill start doing,7404.67,2256.94
Max,Kush,774.0,834.7,60.7,wait ill start doing,68307.53,20820.1
Max,Alicia,774.0,826.28,52.28,wait ill start doing,58832.25,17932.04
Max,Riad,774.286,780.955,6.6693,ill start doing fucking,7505.15,2287.56
Max,Kush,774.286,835.22,60.9343,ill start doing fucking,68571.18,20900.46
Max,Alicia,774.286,826.78,52.4943,ill start doing fucking,59073.39,18005.54
Max,Riad,774.571,781.33,6.7586,start doing fucking fouryear,7605.62,2318.19
Max,Alicia,774.571,827.447,52.8752,start doing fucking fouryear,59502.09,18136.21
Max,Alicia,774.857,828.113,53.2562,doing fucking fouryear transforms,59930.79,18266.87
Max,Riad,778.0,784.913,6.9133,were recording by the,7779.78,2371.27
Max,Kush,778.0,840.153,62.1533,were recording by the,69943.01,21318.59
Max,Alicia,778.0,832.03,54.03,were recording by the,60801.58,18532.29
Max,Riad,778.4,785.247,6.8467,recording by the way,7704.76,2348.41
Max,Kush,778.4,840.407,62.0067,recording by the way,69777.96,21268.29
Max,Alicia,778.4,832.28,53.88,recording by the way,60632.78,18480.84
Max,Riad,778.8,785.58,6.78,by the way i,7629.74,2325.54
Max,Kush,778.8,840.66,61.86,by the way i,69612.91,21217.98
Max,Alicia,778.8,832.53,53.73,by the way i,60463.98,18429.39
Max,Riad,779.2,785.913,6.7133,the way i know,7554.72,2302.67
Max,Kush,779.2,840.913,61.7133,the way i know,69447.87,21167.67
Max,Alicia,779.2,832.78,53.58,the way i know,60295.18,18377.94
Max,Kush,779.6,841.167,61.5667,way i know its,69282.82,21117.37
Max,Alicia,779.6,833.03,53.43,way i know its,60126.38,18326.49
Max,Riad,780.0,787.08,7.08,i know its fine,7967.34,2428.44
Max,Kush,780.0,841.42,61.42,i know its fine,69117.77,21067.06
Max,Alicia,780.0,833.28,53.28,i know its fine,59957.58,18275.04
Max,Kush,784.0,844.9,60.9,yeah wait wait make,68532.6,20888.7
Max,Kush,788.0,848.9,60.9,wait wait make sure,68532.6,20888.7
Max,Riad,788.286,795.08,6.7943,wait make sure youre,7645.81,2330.44
Max,Kush,788.286,849.2,60.9143,wait make sure youre,68548.67,20893.6
Max,Alicia,788.286,841.03,52.7443,wait make sure youre,59354.73,18091.29
Max,Riad,788.571,795.58,7.0086,make sure youre facing,7886.96,2403.94
Max,Kush,788.571,849.5,60.9286,make sure youre facing,68564.75,20898.5
Max,Alicia,788.571,841.28,52.7086,make sure youre facing,59314.54,18079.04
Max,Riad,788.857,795.78,6.9229,sure youre facing us,7790.5,2374.54
Max,Kush,788.857,849.694,60.8371,sure youre facing us,68461.86,20867.14
Max,Alicia,788.857,841.494,52.6371,sure youre facing us,59234.16,18054.54
Max,Kush,789.143,849.889,60.7457,youre facing us even,68358.97,20835.78
Max,Alicia,789.143,841.709,52.5657,youre facing us even,59153.78,18030.04
Max,Kush,789.429,850.083,60.6543,facing us even when,68256.09,20804.42
Max,Alicia,789.429,841.923,52.4943,facing us even when,59073.39,18005.54
Max,Kush,789.714,850.277,60.5629,us even when youre,68153.2,20773.06
Max,Alicia,789.714,842.137,52.4229,us even when youre,58993.01,17981.04
Max,Kush,790.0,850.471,60.4714,even when youre writing,68050.31,20741.7
Max,Alicia,790.0,842.351,52.3514,even when youre writing,58912.63,17956.54
Max,Kush,790.286,850.666,60.38,when youre writing on,67947.43,20710.34
Max,Alicia,790.286,842.566,52.28,when youre writing on,58832.25,17932.04
Max,Kush,790.571,850.86,60.2886,youre writing on the,67844.54,20678.98
Max,Alicia,790.571,842.78,52.2086,youre writing on the,58751.87,17907.54
Max,Kush,790.857,851.548,60.6909,writing on the board,68297.24,20816.96
Max,Alicia,790.857,843.48,52.6229,writing on the board,59218.08,18049.64
Max,Kush,791.143,852.236,61.0931,on the board yeah,68749.95,20954.95
Max,Alicia,791.143,844.18,53.0371,on the board yeah,59684.29,18191.74
Max,Kush,791.429,852.924,61.4954,the board yeah yeah,69202.65,21092.93
Max,Kush,791.714,853.612,61.8977,board yeah yeah exactly,69655.35,21230.92
Max,Riad,796.0,799.58,3.58,okay class today were,4028.68,1227.94
Max,Riad,796.222,799.853,3.6305,class today were actually,4085.52,1245.26
Max,Kush,796.222,857.165,60.9432,class today were actually,68581.25,20903.53
Max,Alicia,796.222,849.427,53.2044,class today were actually,59872.56,18249.12
Max,Riad,796.444,800.125,3.681,today were actually going,4142.35,1262.59
Max,Kush,796.444,857.351,60.9065,today were actually going,68539.87,20890.92
Max,Alicia,796.444,849.593,53.1489,today were actually going,59810.04,18230.07
Max,Riad,796.667,800.398,3.7315,were actually going to,4199.19,1279.91
Max,Kush,796.667,857.536,60.8697,were actually going to,68498.5,20878.31
Max,Alicia,796.667,849.76,53.0933,were actually going to,59747.52,18211.01
Max,Riad,796.889,800.671,3.782,actually going to be,4256.02,1297.23
Max,Kush,796.889,857.722,60.8329,actually going to be,68457.12,20865.69
Max,Alicia,796.889,849.927,53.0378,actually going to be,59685.0,18191.96
Max,Riad,797.111,800.944,3.8325,going to be doing,4312.86,1314.56
Max,Kush,797.111,857.907,60.7962,going to be doing,68415.74,20853.08
Max,Alicia,797.111,850.093,52.9822,going to be doing,59622.48,18172.9
Max,Alicia,797.333,850.26,52.9267,to be doing i,59559.97,18153.85
Max,Alicia,797.556,850.427,52.8711,be doing i want,59497.45,18134.79
Max,Alicia,797.778,850.593,52.8156,doing i want to,59434.93,18115.74
Max,Alicia,798.0,850.76,52.76,i want to know,59372.41,18096.68
Max,Alicia,798.4,850.96,52.56,want to know numbers,59147.34,18028.08
Max,Alicia,798.8,851.16,52.36,to know numbers were,58922.28,17959.48
Max,Alicia,799.2,851.36,52.16,know numbers were actually,58697.21,17890.88
Max,Kush,799.6,859.82,60.22,numbers were actually going,67767.37,20655.46
Max,Alicia,799.6,851.56,51.96,numbers were actually going,58472.15,17822.28
Max,Riad,800.0,800.398,0.3982,were actually going to,448.09,136.58
Max,Kush,800.0,857.536,57.5364,were actually going to,64747.4,19734.97
Max,Alicia,800.0,849.76,49.76,were actually going to,55996.42,17067.68
Max,Riad,800.333,803.08,2.7467,actually going to do,3090.91,942.11
Max,Kush,800.333,860.237,59.9038,actually going to do,67411.55,20547.01
Max,Alicia,800.333,852.046,51.7124,actually going to do,58193.49,17737.35
Max,Riad,800.667,803.33,2.6633,going to do numbers,2997.13,913.52
Max,Kush,800.667,860.454,59.7876,going to do numbers,67280.8,20507.15
Max,Alicia,800.667,852.331,51.6648,going to do numbers,58139.91,17721.01
Max,Riad,806.0,807.58,1.58,okay so for today,1778.02,541.94
Max,Riad,806.182,807.944,1.7618,so for today were,1982.63,604.3
Max,Kush,806.182,866.627,60.4455,so for today were,68021.08,20732.79
Max,Alicia,806.182,858.987,52.8055,so for today were,59423.56,18112.27
Max,Riad,806.364,808.307,1.9436,for today were going,2187.23,666.67
Max,Kush,806.364,866.855,60.4909,for today were going,68072.23,20748.38
Max,Alicia,806.364,859.215,52.8509,for today were going,59474.71,18127.86
Max,Riad,806.545,808.671,2.1255,today were going to,2391.84,729.03
Max,Kush,806.545,867.082,60.5364,today were going to,68123.39,20763.97
Max,Alicia,806.545,859.442,52.8964,today were going to,59525.86,18143.45
Max,Riad,806.727,742.54,64.1873,were going to be,72231.86,22016.23
Max,Kush,806.727,797.74,8.9873,were going to be,10113.65,3082.63
Max,Alicia,806.727,789.8,16.9273,were going to be,19048.77,5806.05
Max,Riad,806.909,809.398,2.4891,going to be going,2801.05,853.76
Max,Kush,806.909,867.536,60.6273,going to be going,68225.69,20795.15
Max,Alicia,806.909,859.896,52.9873,going to be going,59628.17,18174.63
Max,Riad,807.091,809.762,2.6709,to be going over,3005.65,916.12
Max,Kush,807.091,867.764,60.6727,to be going over,68276.84,20810.75
Max,Alicia,807.091,860.124,53.0327,to be going over,59679.32,18190.23
Max,Riad,807.273,810.125,2.8527,be going over numbers,3210.26,978.49
Max,Kush,807.273,867.991,60.7182,be going over numbers,68327.99,20826.34
Max,Alicia,807.273,860.351,53.0782,be going over numbers,59730.47,18205.82
Max,Riad,807.455,810.489,3.0345,going over numbers okay,3414.87,1040.85
Max,Riad,807.636,810.853,3.2164,over numbers okay so,3619.47,1103.21
Max,Riad,809.0,812.944,3.9436,can tell me what,4437.89,1352.67
Max,Kush,809.0,870.111,61.1109,can tell me what,68769.94,20961.04
Max,Alicia,809.0,862.487,53.4873,can tell me what,60190.83,18346.13
Max,Riad,809.333,813.398,4.0648,tell me what number,4574.3,1394.24
Max,Kush,809.333,870.515,61.1812,tell me what number,68849.05,20985.16
Max,Alicia,809.333,862.896,53.563,tell me what number,60276.08,18372.12
Max,Riad,809.667,813.853,4.1861,me what number comes,4710.7,1435.82
Max,Kush,809.667,870.918,61.2515,me what number comes,68928.17,21009.27
Max,Alicia,809.667,863.305,53.6388,me what number comes,60361.34,18398.1
Max,Riad,810.0,814.307,4.3073,what number comes after,4847.1,1477.39
Max,Kush,810.0,871.322,61.3218,what number comes after,69007.28,21033.38
Max,Alicia,810.0,863.715,53.7145,what number comes after,60446.59,18424.09
Max,Riad,810.4,814.762,4.3618,number comes after four,4908.48,1496.1
Max,Alicia,810.4,864.124,53.7236,number comes after four,60456.82,18427.21
Max,Riad,810.8,815.216,4.4164,comes after four sine,4969.87,1514.81
Max,Riad,811.2,815.671,4.4709,after four sine of,5031.25,1533.52
Max,Riad,811.6,816.125,4.5255,four sine of three,5092.63,1552.23
Max,Riad,812.0,816.58,4.58,sine of three pi,5154.01,1570.94
Max,Riad,812.5,817.08,4.58,of three pi oh,5154.01,1570.94
Max,Riad,818.0,820.58,2.58,thats a little too,2903.35,884.94
Max,Kush,818.0,878.34,60.34,thats a little too,67902.41,20696.62
Max,Alicia,818.0,871.26,53.26,thats a little too,59935.08,18268.18
Max,Riad,818.286,821.009,2.7229,a little too advanced,3064.11,933.94
Max,Kush,818.286,878.671,60.3857,a little too advanced,67953.86,20712.3
Max,Alicia,818.286,871.474,53.1886,a little too advanced,59854.7,18243.68
Max,Riad,818.571,821.437,2.8657,little too advanced for,3224.87,982.94
Max,Kush,818.571,879.003,60.4314,little too advanced for,68005.3,20727.98
Max,Alicia,818.571,871.689,53.1171,little too advanced for,59774.31,18219.18
Max,Riad,818.857,821.866,3.0086,too advanced for you,3385.64,1031.94
Max,Kush,818.857,879.334,60.4771,too advanced for you,68056.74,20743.66
Max,Alicia,818.857,871.903,53.0457,too advanced for you,59693.93,18194.68
Max,Riad,819.143,822.294,3.1514,advanced for you why,3546.4,1080.94
Max,Kush,819.143,879.666,60.5229,advanced for you why,68108.19,20759.34
Max,Alicia,819.143,872.117,52.9743,advanced for you why,59613.55,18170.18
Max,Riad,819.429,822.723,3.2943,for you why i,3707.16,1129.94
Max,Kush,819.429,879.997,60.5686,for you why i,68159.63,20775.02
Max,Alicia,819.429,872.331,52.9029,for you why i,59533.17,18145.68
Max,Riad,822.0,825.58,3.58,i heard that from,4028.68,1227.94
Max,Kush,822.0,882.38,60.38,i heard that from,67947.43,20710.34
Max,Alicia,822.0,874.26,52.26,i heard that from,58809.75,17925.18
Max,Riad,822.333,825.913,3.58,heard that from my,4028.68,1227.94
Max,Kush,822.333,882.76,60.4267,heard that from my,67999.94,20726.35
Max,Alicia,822.333,874.677,52.3433,heard that from my,58903.52,17953.76
Max,Riad,822.667,826.247,3.58,that from my mom,4028.68,1227.94
Max,Kush,822.667,883.14,60.4733,that from my mom,68052.46,20742.35
Max,Alicia,822.667,875.093,52.4267,that from my mom,58997.3,17982.35
Max,Riad,823.0,828.62,5.62,from my mom oh,6324.35,1927.66
Max,Kush,823.0,883.52,60.52,from my mom oh,68104.97,20758.36
Max,Alicia,823.0,875.51,52.51,from my mom oh,59091.08,18010.93
Max,Riad,823.333,828.953,5.62,my mom oh okay,6324.35,1927.66
Max,Riad,825.0,830.287,5.2867,okay so your mom,5949.24,1813.33
Max,Riad,826.0,830.62,4.62,so your mom must,5199.02,1584.66
Max,Kush,826.0,885.82,59.82,so your mom must,67317.24,20518.26
Max,Alicia,826.0,878.422,52.4218,so your mom must,58991.84,17980.68
Max,Riad,826.2,830.82,4.62,your mom must be,5199.02,1584.66
Max,Kush,826.2,886.032,59.832,your mom must be,67330.74,20522.38
Max,Alicia,826.2,878.604,52.4036,your mom must be,58971.38,17974.45
Max,Riad,826.4,831.02,4.62,mom must be really,5199.02,1584.66
Max,Kush,826.4,886.244,59.844,mom must be really,67344.25,20526.49
Max,Alicia,826.4,878.785,52.3855,mom must be really,58950.92,17968.21
Max,Riad,826.6,831.22,4.62,must be really good,5199.02,1584.66
Max,Kush,826.6,886.456,59.856,must be really good,67357.75,20530.61
Max,Alicia,826.6,878.967,52.3673,must be really good,58930.46,17961.97
Max,Riad,826.8,831.42,4.62,be really good with,5199.02,1584.66
Max,Kush,826.8,886.668,59.868,be really good with,67371.26,20534.72
Max,Alicia,826.8,879.149,52.3491,be really good with,58910.0,17955.74
Max,Riad,827.0,831.62,4.62,really good with numbers,5199.02,1584.66
Max,Kush,827.0,886.88,59.88,really good with numbers,67384.76,20538.84
Max,Alicia,827.0,879.331,52.3309,really good with numbers,58889.54,17949.5
Max,Riad,827.2,831.82,4.62,good with numbers then,5199.02,1584.66
Max,Kush,827.2,887.092,59.892,good with numbers then,67398.26,20542.96
Max,Alicia,827.2,879.513,52.3127,good with numbers then,58869.08,17943.27
Max,Riad,827.4,832.02,4.62,with numbers then i,5199.02,1584.66
Max,Kush,827.4,887.304,59.904,with numbers then i,67411.77,20547.07
Max,Alicia,827.4,879.695,52.2945,with numbers then i,58848.62,17937.03
Max,Riad,827.6,832.22,4.62,numbers then i dont,5199.02,1584.66
Max,Kush,827.6,887.516,59.916,numbers then i dont,67425.27,20551.19
Max,Alicia,827.6,879.876,52.2764,numbers then i dont,58828.16,17930.79
Max,Riad,827.8,832.42,4.62,then i dont know,5199.02,1584.66
Max,Kush,827.8,887.728,59.928,then i dont know,67438.78,20555.3
Max,Alicia,827.8,880.058,52.2582,then i dont know,58807.7,17924.56
Max,Riad,830.0,834.287,4.2867,okay so were actually,4823.91,1470.33
Max,Riad,830.222,834.62,4.3978,so were actually going,4948.95,1508.44
Max,Kush,830.222,890.02,59.7978,so were actually going,67292.23,20510.64
Max,Alicia,830.222,882.24,52.0178,so were actually going,58537.17,17842.1
Max,Riad,830.444,800.398,30.0463,were actually going to,33811.96,10305.87
Max,Kush,830.444,857.536,27.0919,were actually going to,30487.35,9292.53
Max,Alicia,830.444,849.76,19.3156,were actually going to,21736.37,6625.24
Max,Riad,830.667,800.671,29.9958,actually going to be,33755.13,10288.54
Max,Kush,830.667,857.722,27.0552,actually going to be,30445.97,9279.92
Max,Alicia,830.667,849.927,19.26,actually going to be,21673.86,6606.18
Max,Riad,830.889,835.62,4.7311,going to be learning,5324.06,1622.77
Max,Kush,830.889,891.167,60.2778,going to be learning,67832.39,20675.28
Max,Alicia,830.889,882.883,51.994,going to be learning,58510.37,17833.93
Max,Riad,831.111,835.953,4.8422,to be learning about,5449.1,1660.88
Max,Kush,831.111,891.549,60.4378,to be learning about,68012.44,20730.16
Max,Alicia,831.111,883.097,51.986,to be learning about,58501.44,17831.21
Max,Riad,831.333,836.287,4.9533,be learning about multiplication,5574.13,1698.99
Max,Kush,831.333,891.931,60.5978,be learning about multiplication,68192.5,20785.04
Max,Alicia,831.333,883.311,51.9781,be learning about multiplication,58492.51,17828.49
Max,Riad,831.556,836.62,5.0644,learning about multiplication actually,5699.17,1737.1
Max,Kush,831.556,892.313,60.7578,learning about multiplication actually,68372.55,20839.92
Max,Alicia,831.556,883.526,51.9702,learning about multiplication actually,58483.58,17825.76
Max,Riad,831.778,836.953,5.1756,about multiplication actually no,5824.21,1775.22
Max,Kush,831.778,892.696,60.9178,about multiplication actually no,68552.6,20894.8
Max,Alicia,831.778,883.74,51.9622,about multiplication actually no,58474.65,17823.04
Max,Riad,832.0,837.287,5.2867,multiplication actually no addition,5949.24,1813.33
Max,Kush,832.0,893.078,61.0778,multiplication actually no addition,68732.66,20949.68
Max,Alicia,832.0,884.49,52.49,multiplication actually no addition,59068.57,18004.07
Max,Riad,832.4,837.62,5.22,actually no addition today,5874.22,1790.46
Max,Kush,832.4,893.46,61.06,actually no addition today,68712.65,20943.58
Max,Alicia,832.4,885.24,52.84,actually no addition today,59462.44,18124.12
Max,Riad,832.8,838.12,5.32,no addition today addition,5986.76,1824.76
Max,Kush,832.8,893.73,60.93,no addition today addition,68566.36,20898.99
Max,Alicia,832.8,885.615,52.815,no addition today addition,59434.3,18115.55
Max,Kush,838.0,899.16,61.16,so we have a,68825.18,20977.88
Max,Riad,838.5,844.287,5.7867,have a one and,6511.91,1984.83
Max,Riad,840.0,846.287,6.2867,plus teacher i cannot,7074.57,2156.33
Max,Alicia,840.0,894.351,54.3511,plus teacher i cannot,61162.94,18642.43
Max,Riad,842.0,846.62,4.62,teacher i cannot see,5199.02,1584.66
